Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Target
77.0432581819323,2.0,92.62261719042476,7.0,58.15808101286202,3.0,29.496672770153754,1.0,17.094387921005783,3.0,49.63284259427458
34.557161302569995,6.0,70.28453577719806,0.0,21.213152958852955,8.0,46.704254980514335,7.0,60.649598413198746,7.0,18.15961753036636
5.219446835530206,1.0,51.16136252361277,2.0,21.213152958852955,4.0,27.200820977427398,2.0,54.67137155091428,4.0,14.657120513514815
53.41842822831326,2.0,6.741788044635067,8.0,23.124913038078333,8.0,57.834109802295075,2.0,67.8541172559065,9.0,41.83317306301188
11.56707018333556,0.0,15.3633225753657,1.0,16.485988743226866,9.0,23.994332546439367,3.0,54.69265286433418,4.0,
76.54493476008109,2.0,23.930954325225773,0.0,18.81684599903255,3.0,46.37818353896213,0.0,60.43288090404049,4.0,34.30515148988062
47.22353097580706,8.0,80.63837095306424,2.0,15.732763354874702,2.0,93.51029000447845,6.0,73.43164522596864,5.0,37.40574777396037
30.054006184845296,8.0,44.57242535156549,5.0,1.1409801536201747,5.0,56.71289972463002,4.0,32.614353571094256,9.0,23.322328794450176
3.588719834995824,2.0,44.01014259344118,5.0,10.110838854127879,1.0,24.052643766349966,6.0,8.725272943796003,8.0,18.70069981923986
51.61378107506245,5.0,3.540743651573075,7.0,23.7161837171192,6.0,11.034226926536029,0.0,17.68690991230737,4.0,21.129032504939673
59.528173401526786,0.0,15.3633225753657,6.0,10.52441547448051,3.0,94.0342058716067,3.0,11.294573460965452,4.0,42.0917204875108
28.672395254398086,3.0,40.54602879445276,0.0,15.174217574822713,0.0,88.13341741855626,7.0,68.9126846726435,5.0,19.696584611783308
55.58461040698425,1.0,94.53826225152518,9.0,13.388670786992652,1.0,50.65396242714316,7.0,20.062221741589813,8.0,17.352829955933768
75.61651386824299,0.0,29.390005026107602,4.0,80.38061724181236,3.0,93.8330275761372,2.0,34.574151442531544,8.0,1.244271952865722
9.627169862104545,8.0,18.082076515177945,8.0,73.07529820198143,7.0,52.08304956917657,6.0,8.464613004034227,7.0,20.10686641911162
88.4063215008513,8.0,62.55998109356765,7.0,50.71516414481574,6.0,81.09369435965777,1.0,89.7927857855978,6.0,27.23484860842962
53.80780782812723,9.0,0.21010040651472384,4.0,13.090222480764647,1.0,86.65368779540252,2.0,19.03983655099184,3.0,37.68575369913453
36.42867687827408,5.0,9.645488781024348,3.0,51.73632436710254,3.0,31.771545506525676,6.0,96.89147285296129,5.0,24.413133435801406
9.24127212146918,3.0,78.92488853791556,2.0,32.22146892939497,5.0,45.73606237282155,6.0,85.00224808979111,7.0,36.74194681911229
14.890726243652308,8.0,20.820802072268307,9.0,17.518524226946575,9.0,14.466009240022814,7.0,59.221947994679105,8.0,6.251603051977906
96.06770447055962,7.0,14.521595532942788,8.0,22.984581648406376,8.0,16.140059582221433,5.0,14.899076620390616,4.0,13.216433127828687
55.935968225465295,6.0,34.79262902783379,0.0,59.33462160187519,8.0,13.066920380800484,9.0,47.51723687154357,2.0,3.570656633660957
19.846189951774573,1.0,75.02430051684789,0.0,18.35730991897909,5.0,10.329306158358998,5.0,21.620131288648416,4.0,45.115936933934414
88.6749235359186,1.0,74.18818119955726,1.0,15.32071602599656,3.0,88.98729778605345,0.0,68.37515533463349,3.0,1.1427943280317154
22.228137435778063,0.0,41.94786405196479,0.0,15.256537018905359,0.0,45.750216074052354,7.0,31.428764015977627,9.0,45.65342276382005
86.50799399711585,0.0,1.5679435502589656,3.0,67.02873854521008,3.0,87.78118923623784,6.0,98.31325458937661,4.0,
88.30006157499018,3.0,23.930954325225773,6.0,41.18958825465181,3.0,72.73428749124213,2.0,3.377207830667739,2.0,48.40413390282824
35.14237795628304,6.0,95.1565380938504,1.0,87.49244671839377,4.0,23.713223149934105,6.0,71.64732486261224,5.0,25.32135176841172
72.7539858173476,1.0,14.27103855286951,0.0,20.727354252441867,7.0,94.8727261680575,0.0,97.21644760352694,0.0,36.79426890109953
10.193829334975746,2.0,32.16897643613032,4.0,95.32754618897117,0.0,62.258543582990434,7.0,18.853869803552435,1.0,
2.763564625785997,1.0,20.25372595553557,1.0,58.63448210528058,0.0,34.39131848937359,2.0,36.388516258980275,7.0,19.77670514729028
29.31876867221601,3.0,66.84915864682507,2.0,35.18189523880998,0.0,69.82431742801968,2.0,61.98807065386492,1.0,30.818217560523774
41.68704307427276,5.0,10.267771752717847,6.0,17.518524226946575,5.0,11.638006676938673,0.0,14.692729468545739,9.0,28.981647794806044
42.22053693623842,9.0,67.94495782220946,2.0,11.373740828307277,7.0,3.5658220290818443,2.0,6.627763274198461,4.0,34.90187795961339
6.002637672621924,2.0,3.484036360924192,1.0,94.35412326103638,6.0,23.713223149934105,3.0,36.388516258980275,1.0,19.92651995159479
36.26701596999187,0.0,9.645488781024348,9.0,17.670237495289864,3.0,30.719778948789454,1.0,82.26273576286816,8.0,15.320057332458276
77.00072386355113,2.0,98.22353340269883,7.0,4.837664400319763,7.0,39.35414878882963,4.0,12.829624640006942,3.0,
45.066259592730276,6.0,84.75570001273988,1.0,27.387570454003907,4.0,88.13341741855626,1.0,43.61896629073579,0.0,16.47239713990355
80.96215817888117,9.0,62.26043535401874,7.0,11.13110023193844,4.0,27.86405540023583,2.0,23.034600752356948,4.0,
99.0974100455476,6.0,40.8948720920934,0.0,89.93072656204066,0.0,24.997922682484898,2.0,83.25058537201325,3.0,
5.242827888789003,7.0,86.1777024552702,2.0,83.74470682655549,6.0,27.612329167081207,5.0,57.780622089444044,8.0,13.682634818666244
77.62895787405176,6.0,71.05304960758214,3.0,16.69564331874365,1.0,15.5926944221222,0.0,26.114448664800804,5.0,24.05899079653013
30.033055092985716,9.0,56.561819371274666,3.0,14.081558342254763,2.0,9.816112134690002,3.0,43.9044784732056,7.0,15.562243158729222
15.7835646207375,8.0,42.856405353403495,3.0,81.4041846926802,7.0,46.72923295124988,9.0,11.193110554478015,4.0,19.57013203265786
14.968100958926556,8.0,55.684054362085945,1.0,54.26822345883189,2.0,54.00568249656336,3.0,54.04384529040066,8.0,6.177578617514906
91.82763132797817,1.0,78.34937912424935,8.0,27.880491932603803,0.0,28.592032082976605,9.0,49.55126320918416,4.0,40.17112131630341
77.37941978369702,8.0,25.98399210495166,2.0,72.33504219609654,6.0,79.64901949630351,2.0,67.1268351456221,4.0,4.91646600548929
44.83999573421992,6.0,44.848853498185,9.0,25.269658125843552,1.0,46.50509695414494,3.0,76.17801339216362,4.0,38.932337688787975
44.330297885612794,0.0,1.7237219881389487,3.0,69.81966314831064,3.0,8.150322261605346,8.0,9.57603868246013,6.0,12.561756835840427
38.81238620386854,6.0,55.27245996082433,0.0,76.80798914185733,4.0,98.83607789025261,0.0,57.84452183546429,6.0,8.262048502701862
70.26058054978293,7.0,31.531776027808235,1.0,71.96147125701826,3.0,80.46078993420247,7.0,63.09700803577716,1.0,23.049842946094312
33.17996834759435,1.0,38.59421317891898,4.0,92.85042256417064,2.0,29.626682266880387,7.0,96.67096687749735,1.0,17.742034475934126
42.84551934120495,1.0,11.192890109478437,2.0,69.81966314831064,0.0,34.07490775929389,9.0,82.95786680530996,7.0,7.362775608610045
29.31876867221601,3.0,12.093553766982868,1.0,95.58916470294692,1.0,88.13341741855626,2.0,39.7224041990912,3.0,5.055468827016013
88.22499128860011,2.0,83.93954054280897,1.0,53.626570495486135,8.0,60.93645513864905,8.0,20.062221741589813,8.0,17.37389105837879
27.350407678621913,7.0,39.40961188199748,9.0,62.0064387919173,4.0,67.30785256324448,2.0,14.74154082902077,9.0,
66.0425188212874,8.0,42.212731075800455,6.0,26.765682198500706,0.0,13.175541835517034,5.0,31.149549785183904,9.0,17.83561431134149
88.38255020201187,2.0,8.211253402065699,2.0,45.36190510805207,9.0,62.92504965207154,8.0,14.393596116049945,4.0,35.74779401838378
26.01282107398778,0.0,56.253227827334776,0.0,76.87938796013803,7.0,28.78339966860529,6.0,39.987456187087886,2.0,19.376810215869394
38.05199587315285,4.0,32.014364687668994,2.0,53.2873336928059,4.0,77.05782705703004,0.0,83.6699006731631,1.0,6.713141577940523
7.107182258173084,9.0,88.27847338803876,7.0,8.108189329876591,0.0,24.218003695236956,2.0,17.373079496602205,5.0,28.004771623272283
85.59408434968313,1.0,12.435416332239168,8.0,61.779272929272246,2.0,11.475867670347839,2.0,81.42393092260713,4.0,11.47970274274812
9.156962327830353,6.0,28.942205176030487,0.0,31.576252036930363,0.0,24.87103196772872,9.0,49.88998498867947,6.0,33.6843202650238
81.90195922511316,0.0,68.18488288930062,7.0,87.66889416282069,3.0,64.81038285292573,8.0,99.6057003019168,3.0,48.28993694502919
78.59244502416054,0.0,19.704266110474144,7.0,43.88857287798981,1.0,75.86023909263221,9.0,8.667394605751955,4.0,7.318541344522806
88.46731404370695,3.0,98.01843937166565,2.0,17.554228613237555,8.0,45.40710310615984,9.0,34.152871112481265,6.0,23.822215371327292
70.66926006275081,5.0,66.96745021409654,7.0,25.269658125843552,3.0,12.590899376094756,1.0,58.08314370396816,4.0,31.309386317345556
99.08483515826765,5.0,88.05619388533843,3.0,42.93147769106278,8.0,41.70927464540559,0.0,98.33139558742914,5.0,7.144051642618699
44.83999573421992,8.0,48.40171307670404,8.0,76.83129232940675,4.0,26.318208354538577,9.0,93.42899661308624,3.0,37.554587068287866
5.918474238859672,1.0,70.07881037492382,1.0,86.17020362151494,2.0,87.76433949934338,5.0,13.529213278836849,5.0,22.110100128748666
75.84473797109636,4.0,48.73604695386331,7.0,98.35972521506335,8.0,40.33166689373514,8.0,39.83424816552778,4.0,10.842940122073037
98.36424364425896,1.0,65.82386143697269,1.0,69.22014553852334,2.0,41.37096646903623,0.0,94.41207613466243,0.0,44.2022814306174
41.40966779859274,1.0,34.90694272509531,3.0,49.914143460141325,3.0,28.17809445423468,8.0,49.60260790817905,1.0,20.51722670505891
12.698494126830017,1.0,7.6258705549973165,8.0,77.52160395542423,2.0,34.53107005828482,0.0,17.68690991230737,2.0,33.651153959293026
53.41842822831326,4.0,62.55998109356765,1.0,54.95819425325822,9.0,16.57159695978908,1.0,87.47819671061514,5.0,35.96601657079566
77.44977116261543,8.0,20.452551499560244,0.0,13.011003189961468,9.0,82.49375793540963,4.0,20.986452965869095,2.0,34.930891679285686
82.8272854711289,4.0,8.252797744158336,3.0,57.08579709226478,8.0,15.434205906052457,2.0,93.15761192751933,1.0,16.271967325089086
77.79629500348332,2.0,90.19291197308043,7.0,19.862429550449935,3.0,20.187815420319833,2.0,15.134777342792027,0.0,49.52294703402208
57.3832332382381,1.0,86.95002526661028,3.0,17.554228613237555,9.0,12.347195164949243,6.0,83.75449925290872,9.0,49.92754998301348
